participantnumbers,Infantage,sex,priorexpt,angry_dt_infancy,fearful_dt_infancy,happy_dt_infancy,nonface_dt_infancy,angry_dtntrial_infancy,fearful_dtntrial_infancy,happy_dtntrial_infancy,nonface_dtntrial_infancy,dtntrial_infancy_min,angry_dt_3yr,fearful_dt_3yr,happy_dt_3yr,nonface_dt_3yr,angry_dtntrial_3yr,fearful_dtntrial_3yr,happy_dtntrial_3yr,nonface_dtntrial_3yr,dtntrial_3yr_min,AngryHappy_dt_ratio_3yr,FearfulHappy_dt_ratio_3yr,AngryHappy_sl_ratio_3yr,FearfulHappy_sl_ratio_3yr,AngryHappy_dt_ratio_infancy,FearfulHappy_dt_ratio_infancy,AngryHappy_sl_ratio_infancy,FearfulHappy_sl_ratio_infancy,DifferentERPscores,AngryHappy_P400amp_ratio_infancy,FearHappy_P400amp_ratio_infancy,AngryHappy_P400lat_ratio_infancy,FearHappy_P400lat_ratio_infancy,AngryHappy_Ncamp_ratio_infancy,FearHappy_Ncamp_ratio_infancy,AngryHappy_N290lat_ratio_infancy,FearHappy_N290lat_ratio_infancy,AngryHappy_N290amp_ratio_infancy,FearHappy_N290amp_ratio_infancy,AngryHappy_P400amp_ratio_3yr,FearHappy_P400amp_ratio_3yr,AngryHappy_P400lat_ratio_3yr,FearHappy_P400lat_ratio_3yr,AngryHappy_Ncamp_ratio_3yr,FearHappy_Ncamp_ratio_3yr,AngryHappy_N290lat_ratio_3yr,FearHappy_N290lat_ratio_3yr,AngryHappy_N290amp_ratio_3yr,FearHappy_N290amp_ratio_3yr
507,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
508,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
509,5,0,3, , , , , , , , ,0,.828099,.72184,.401509,.43089,4,6,4,3,4,.346931705063728,.285157150627276,.180540400069255,.135542334297434, , , , , , , , , , , , , , , , , , , , , , , , , 
510,5,1,3, , , , , , , , ,0,.25845,.421119,.274139,.51934,5,4,3,4,3,-.0294579873035305,.211403536528886,-.0177185578201685,-.0537538205507976, , , , , , , , , , , , , , , , , , , , , , , , , 
511,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
512,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
513,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
514,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
515,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
516,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
517,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
518,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
519,12,0,3, , , , , , , , ,0,.64175,.47014,.65642,.56057,4,3,4,5,3,-.0113005230439773,-.165352932822042,-.0138082288852179,-.0525698581483569, , , , , , , , , , , , , , , , , , , , , , , , , 
520,12,1,3, , , , , , , , ,0,.970119,.81832,.807629,.57235,2,4,5,5,2,.0914021559861127,.00657523698467787,.232404069513245,.0779306822213817, , , , , , , , , , , , , , , , , , , , , , , , , 
521,12,1,3, , , , , , , , ,0,.602539,.67613,.53554,.49354,4,6,6,5,4,.0588702541739194,.116029942145964,.0216552088006227,.0546294816737792, , , , , , , , , , , , , , , , , , , , , , , , , 
522,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
523,12,1,3, , , , , , , , ,0,.67418,.70164,.642669,.72514,5,5,5,6,5,.0239290913384906,.043867146615845,-.0706880779865443,-.0359150968216624, , , , , , , , , , , , , , , , , , , , , , , , , 
524,12,0,3, , , , , , , , ,0,.176109,.901619,.79071,.57999,1,2,3,5,1,-.635693961330921,.0655363112018998,-.217509525908892,.282090758631308, , , , , , , , , , , , , , , , , , , , , , , , , 
525,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
526,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
527,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
528,12,1,3, , , , , , , , ,0,1,.77886,1,.54895,2,4,3,2,2,0,-.124315572895, , , , , , , , , , , , , , , , , , , , , , , , , , , 
529,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
530,5,0,3, , , , , , , , ,0,.803429,.751199,.62709,.18273,6,6,4,3,4,.123269247035516,.0900457015908854,.129648485429542,.0836545335756656, , , , , , , , , , , , , , , , , , , , , , , , , 
531,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
532,5,1,3, , , , , , , , ,0,.64019,.58799,.80035,.44741,6,3,6,6,3,-.111180529523651,-.152959649653543,-.0993096578343119,-.163758063528737, , , , , , , , , , , , , , , , , , , , , , , , , 
533,5,0,3, , , , , , , , ,0,.66627,.878149,.67937,.75463,4,5,6,6,4,-.00973514461520169,.127625409385054,.0252117578253237,.112495294640863, , , , , , , , , , , , , , , , , , , , , , , , , 
534,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
535,5,1,3, , , , , , , , ,0,.505539,.69559,.310049,.49747,5,4,6,5,4,.239692099442365,.383379125113485,.0687885111990409,.225968215417028, , , , , , , , , , , , , , , , , , , , , , , , , 
536,7,1,3, , , , , , , , ,0,.731639,.078,.48959,.35249,3,1,1,2,1,.198201156376077,-.725153720114872,.0749070515494105,-.44680680877141, , , , , , , , , , , , , , , , , , , , , , , , , 
537,5,0,3, , , , , , , , ,0,.813389,.65941,.297819,.43092,2,3,5,4,2,.463972541594373,.377747644503039,.457808333978323,.473397651314642, , , , , , , , , , , , , , , , , , , , , , , , , 
538,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
539,7,0,3, , , , , , , , ,0,.627179,.83969,.445859,.66305,5,6,4,6,4,.16897817225485,.306352383300831,.118340280198182,.227616362398622, , , , , , , , , , , , , , , , , , , , , , , , , 
540,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
541,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
542,7,1,3, , , , , , , , ,0,.52886,.46033,.47026,.70555,2,2,5,3,2,.0586516134198094,-.0106706498028133,.156637319066217,.106428314164482, , , , , , , , , , , , , , , , , , , , , , , , , 
543,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
544,7,0,3, , , , , , , , ,0,.57494,.378649,.39182,.69774,3,3,1,5,1,.189416194298482,-.0170947825285638,-.0265648765412553,-.0117291887588624, , , , , , , , , , , , , , , , , , , , , , , , , 
545,7,1,3, , , , , , , , ,0,.7024,.86253,.764399,.76768,6,6,6,6,6,-.0422682317072755,.0603167071212081,-.0963850012157504,.0400114273068115, , , , , , , , , , , , , , , , , , , , , , , , , 
547,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
548,7,1,3, , , , , , , , ,0,.83967,.94494,.666189,.64285,6,5,5,5,5,.115204013124735,.173015940995414,-.043810009057971,.0855111589019503, , , , , , , , , , , , , , , , , , , , , , , , , 
549,12,1,3, , , , , , , , ,0,.675899,.568209,.176169,.56193,2,3,2,3,2,.586490749564589,.526667902597874,.199372094253172,.35727036371921, , , , , , , , , , , , , , , , , , , , , , , , , 
550,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
551,12,0,3, , , , , , , , ,0,.77202,.857739,.85746,.76422,5,4,4,5,4,-.0524339052949407,.000162663341105043,5.76723492626929E-05,-.189472653875254, , , , , , , , , , , , , , , , , , , , , , , , , 
552,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
553,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
554,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
555,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
557,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
558,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
559,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
560,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,0,.263046466433887, , , , , , , , , , , , , , , , , , , , , 
561,12,1,3,.81855,.9067375,.450702,.607533333333333,4,4,5,3,4, , , , , , , , ,0, , , , ,.289814788552628,.335952725701587,-.0416574154257287,.242464902558251, , , , , , , , , , , , , , , , , , , , , 
562,12,0,3, , , , , , , , ,0,.627029,.77405,.4343,.57316,5,6,6,4,5,.18159213589754,.281168535606405,.176030869420431,.25458566005044, , ,.0673383988070669,-.10848655509473, , , , , , , , , , , , , , , , , , , , , 
563,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.172640346266436,-.0681524112456898, , , , , , , , , , , , , , , , , , , , , 
564,7,1,3,.2350075,.313348833333333,.49308,.465381,4,6,6,4,4, , , , , , , , ,0, , , , ,-.354452589832953,-.222872942084371,-.159941174308939,-.0740513647150975, , , , , , , , , , , , , , , , , , , , , 
565,12,0,3, , , , , , , , ,0,1,.933209,1,.76441,5,5,2,4,2,0,-.0345492908423249, , , , , , , , , , , , , , , , , , , , , , , , , , , 
566,7,0,3,.718896666666667,.725273333333333,.674192,.48995,3,3,5,3,3, , , , , , , , ,0, , , , ,.0320903239946919,.0365006064220717,-.310663109996362,-.285228371265918, , , , , , , , , , , , , , , , , , , , , 
567,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
568,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.122357469602429,-.264293103022219, , , , , , , , , , , , , , , , , , , , , 
569,7,1,3,.764554,.86257,.82335,.220265,5,3,3,4,3,.548679,.555,.230119,.2742,4,3,4,5,3,.409040598460705,.413798417819464,.171325189954168,.285467086713478,-.0370274273507718,.0232632627882699,-.0475259258186147,.0834049432169206, , , , , , , , , , , , , , , , , , , , , 
570,12,0,3, , , , , , , , ,0,.865779,.56344,.50148,.45054,6,4,5,4,4,.266444762843031,.0581827742929046,.0660291841214237,-.0656713174753686, , ,.189180038913558,.230674856503858, , , , , , , , , , , , , , , , , , , , , 
571,12,0,3,.686211666666667,.878332,.646952,.122308,3,5,5,4,3, , , , , , , , ,0, , , , ,.0294484973212842,.151696339829173,-.111061982626458,.318193040912119, , , , , , , , , , , , , , , , , , , , , 
572,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
573,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
574,12,0,3,.36747025,.1761488,.137063666666667,.148781,4,5,3,5,3,.364269,.650349,.41914,.78413,5,5,5,3,5,-.0700413194129759,.216186421739728,-.0482845029479824,.162544214034386,.456672139814849,.124787923511772,.0302563548351765,.0586735797670661, , , , , , , , , , , , , , , , , , , , , 
575,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,.0163502090234395, , , , , , , , , , , , , , , , , , , , , 
576,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0869844903278627,.107159675456181, , , , , , , , , , , , , , , , , , , , , 
577,12,1,3,1,.862662,.705738,.41153775,4,5,5,4,4,1,.641989,.88209,.52905,4,4,5,4,4,.0626484387037814,-.157538421564761, ,-.313870784710052,.17251301196315,.100053557765876, ,.0526165679666964, , , , , , , , , , , , , , , , , , , , , 
578,7,0,3, , , , , , , , ,0,.52885,.56849,.849509,.6862,3,2,3,3,2,-.232638231404155,-.198179970507737,-.0137661034029581,-.396322288386118, , ,-.275455641742348,-.100479685175934, , , , , , , , , , , , , , , , , , , , , 
579,12,0,3,.862662,.336351666666667,.635032,.568482166666667,5,6,5,6,5, , , , , , , , ,0, , , , ,.151986987996213,-.307479262399237,-.0741191557274672,-.198359042103793, , , , , , , , , , , , , , , , , , , , , 
580,7,0,3,.26765,.33293,.250662,.161485,6,6,5,4,5,1,.92139,.842879,.64644,3,4,5,3,3,.0852584461595145,.0445005835277954, ,.0476170051541602,.0327756254919817,.140968347749798,.019495369485161,.0878407746208172, , , , , , , , , , , , , , , , , , , , , 
581,12,0,3,1,1,1,.411456666666667,5,4,5,6,4,1,1,.99004,.74804,5,6,6,6,5,.00500492452413015,.00500492452413015, , ,0,0, , , , , , , , , , , , , , , , , , , , , , , 
582,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0302899832200506,.244471922344359, , , , , , , , , , , , , , , , , , , , , 
583,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.209395214420525,.260871500713372, , , , , , , , , , , , , , , , , , , , , 
584,12,0,3, , , , , , , , ,0,.73004,.36564,.48008,.68201,4,3,4,5,3,.206558027303077,-.135316653265856,.256415016481113,.0574104932014176, , ,-.114828945850906,.0285785240944476, , , , , , , , , , , , , , , , , , , , , 
585,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0121512073075661, , , , , , , , , , , , , , , , , , , , , , 
586,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0549203949824668,.318834059923539, , , , , , , , , , , , , , , , , , , , , 
587,12,0,3,.870538,1,.542193333333333,.27405,5,4,3,4,3, , , , , , , , ,0, , , , ,.232418336678312,.296854263840677,.038667574963341, , , , , , , , , , , , , , , , , , , , , , 
588,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0223781949643858, , , , , , , , , , , , , , , , , , , , , , 
589,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,1.8764190419094E-05,.55555551848979, , , , , , , , , , , , , , , , , , , , , 
590,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
591,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
592,12,1,3, , , , , , , , ,0,.544529,.53886,.493259,.42693,5,4,6,5,4,.0494031536306067,.044181920883154,.267844717272302,.148524680050914, , ,-.0087042469072822, , , , , , , , , , , , , , , , , , , , , , 
593,7,0,3, , , , , , , , ,0,.705529,.908229,.75187,.44396,4,3,3,3,3,-.0317970576348687,.0941865515249391,-.0128688972893584,.0568048107121416, , ,-.194964112181013,.142872543507579, , , , , , , , , , , , , , , , , , , , , 
594,7,0,3,.2480685,.137011,.501636,.442846,6,6,5,5,5,.613759,.8507,.450519,.32511,3,5,3,5,3,.153380977526549,.307543157608366,.115179963816474,.123220167620958,-.338223259964426,-.570933551711665,-.131871628126067,-.276857711497604, , , , , , , , , , , , , , , , , , , , , 
595,7,0,3,.293713,.231685,.271061,.23887,6,6,6,5,6, , , , , , , , ,0, , , , ,.040108078629682,-.0783218563648443,.218207979501895,.149896522053862, , , , , , , , , , , , , , , , , , , , , 
596,7,0,3,1,1,1,.634996,4,6,6,5,4,.81322,.440969,.67249,.62716,4,4,3,6,3,.0947223886222749,-.207929524122577,.0441717942557051,-.32643828698234,0,0, , , , , , , , , , , , , , , , , , , , , , , 
597,12,1,3,.69564875,.43434,.235043333333333,.1860345,4,6,3,4,3,.74485,.960679,.918059,.50602,6,6,6,6,6,-.104160239676374,.0226854409715458,-.165616983153294,.00530966062484141,.494906344337838,.297731743146677,.303812147740939,.0947744683229785, , , , , , , , , , , , , , , , , , , , , 
598,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.017518883328944,.138676208872579, , , , , , , , , , , , , , , , , , , , , 
599,7,1,3,.1489142,.2978078,.38205,.2821922,5,5,4,5,4, , , , , , , , ,0, , , , ,-.439080073571815,-.123911500316684,-.0400544779912698,-.0826203487249373, , , , , , , , , , , , , , , , , , , , , 
600,12,0,3, , , , , , , , ,0,.463839,.540789,.280739,.23488,3,5,3,3,3,.245911106693993,.316544293073395,-.102449697523467,.137068123279154, , ,-.0486845252345425,-.150708848598695, , , , , , , , , , , , , , , , , , , , , 
601,12,0,3, , , , , , , , ,0,.93117,.84916,1,.59775,4,3,3,6,3,-.035641605865874,-.081572173311125, , , , , , , , , , , , , , , , , , , , , , , , , , , 
602,7,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
603,12,0,3, , , , , , , , ,0,.842949,.91647,.81028,.61092,6,4,6,6,4,.0197607228036769,.0614970319965253,.0746588877927553,.162130139098538, , ,.0245431043395314, , , , , , , , , , , , , , , , , , , , , , 
604,7,0,3,.640328333333333,.571565,.800533333333333,.355947333333333,6,6,6,6,6,.87833,.93095,.779159,.68991,5,4,4,5,4,.059832071283731,.0887610088011934,-.127909988976071,.171199306577186,-.111186940222113,-.166874580174647,-.11682880261842,-.039799920622568, , , , , , , , , , , , , , , , , , , , , 
605,7,1,3,.2822358,1,.8626275,.356664,5,5,4,5,4,.709319,1,.71735,.96057,5,5,5,4,5,-.00562919640084702,.164584971030949,.070942549841078, ,-.50695283882364,.0737519981853591,-.383685842961984, , , , , , , , , , , , , , , , , , , , , , 
606,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
607,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0951425412797797,-.15008380871977, , , , , , , , , , , , , , , , , , , , , 
608,12,1,3,.66631,.568323333333333,.421265,.1615255,3,3,6,4,3, , , , , , , , ,0, , , , ,.225313196791026,.148605564940304,.167495483039669,.0464620773227111, , , , , , , , , , , , , , , , , , , , , 
609,7,0,3, , , , , , , , ,0,1, ,1, ,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
610,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,-.161494929883761, , , , , , , , , , , , , , , , , , , , , 
611,12,1,3,.614119166666667,.725358,.386985,.267599666666667,6,5,4,3,4, , , , , , , , ,0, , , , ,.226883649303894,.304198435194899,.249310730761881,.154004565465289, , , , , , , , , , , , , , , , , , , , , 
612,12,0,3,1,1,.6508884,.163133,3,4,5,3,3, , , , , , , , ,0, , , , ,.211468927881497,.211468927881497, , , , , , , , , , , , , , , , , , , , , , , 
613,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0187855706859311,1.40115922573186E-05, , , , , , , , , , , , , , , , , , , , , 
614,7,0,3, , , , , , , , ,0,.65646,.73819,.73814,.67029,4,6,6,5,4,-.058568765237344,3.38677666917251E-05,-.0434466803770636,4.69103880239656E-05, , ,-.0921570958340336,-.185169533934588, , , , , , , , , , , , , , , , , , , , , 
615,7,0,3,.2232308,.199726,.16641825,.3253012,5,5,4,5,4,1,1,.965239,.9655,3,6,4,4,3,.0176879249801169,.0176879249801169, , ,.145804410404696,.0909689282297893,.076506703333281,.0463189331385756, , , , , , , , , , , , , , , , , , , , , 
616,12,1,3, , , , , , , , ,0,.63488,.769279,.576049,.4847,5,4,5,4,4,.0485833603786844,.143630400913383,.0538024467021105,.0503030935624026, , ,-.177416181851942,.0473962619019631, , , , , , , , , , , , , , , , , , , , , 
617,5,0,3, , , , , , , , ,0,.72479,.78868,.352439,.42304,2,4,1,5,1,.345656308918531,.382292293792321,.260356641710269,.256951911872867, , , , , , , , , , , , , , , , , , , , , , , , , 
618,7,0,3,.391882166666667,.721444,.235061666666667,.18275,6,5,6,6,5,.784159,.84296,.73177,.35582,6,6,6,6,6,.0345590063914603,.0706089297847885,-.0949976233409556,.0485663304188749,.250134847273666,.508499165539009,.0410108431318767,.0768842434828688, , , , , , , , , , , , , , , , , , , , , 
619,5,0,3, , , , , , , , ,0,.680939,.607219,.516129,.14352,4,2,3,3,2,.13767806006008,.0810879620562818,.249973028712135,.269805496550276, , ,.0509673243890259,.0668819707085617, , , , , , , , , , , , , , , , , , , , , 
620,12,1,3, , , , , , , , ,0,.53539,.81833,.574849,.37217,3,4,3,3,3,-.0355409961278608,.174766487292731,.138422424746822,.202964176413976, , ,-.00837673855363184,-.0893884984365734, , , , , , , , , , , , , , , , , , , , , 
621,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0122795775027015,-.177719574815734, , , , , , , , , , , , , , , , , , , , , 
622,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.121864061744848,7.1664010921167E-05, , , , , , , , , , , , , , , , , , , , , 
623,5,0,3, , , , , , , , ,0,.76751,.70877,.80344,.74141,6,6,6,6,6,-.0228715108692193,-.062603738898698,-.0315268579648203,-.0875860230819094, , , , , , , , , , , , , , , , , , , , , , , , , 
